loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
60,96,572.9683878,42.84642957,1985,15548.23799,1985,71.96637265,216.3841546,1067735.8,0.103676507,17.25139206,258,4,48,231,17,241,181,1992,8,FALSE
5814,13839,173073.5645,5.64763022,717750,8939626.733,717750,1044.704828,8556.736177,9102138417,0.874857084,144131.1119,20874,164,2350,20285,17,6252,25295,620385,1042,TRUE
22,46,209.5932861,29.60378277,1038,7697.127452,1038,51.06885834,151.4359848,391900.56,0.957047924,6.050659339,126,13,28,118,17,148,134,1005,1,TRUE
139,311,2221.109615,156.5665433,4832,42369.16363,4832,81.69009199,518.6702571,2897244.49,0.770389389,53.29238159,478,68,125,417,17,491,767,3914,2,TRUE
765,1429,13698.42179,818.5890121,45675,456769.9198,45675,361.3500912,1263.064257,181959526.6,0.847814915,2549.306374,2976,123,538,2709,17,917,2690,45600,26,FALSE
90,149,973.7779644,105.5754173,5986,54253.69432,5986,87.5362014,619.5622259,4738811.24,0.823801869,73.31125808,791,70,114,564,17,531,640,5388,4,TRUE
354,18167,153839.4576,15916.1918,835240,9898100.048,835240,1856.267313,5333.337706,17857185828,0.685651356,283499.1425,802,64,160,772,17,4337,33985,950861,3398,TRUE
236,448,3539.306729,160.1133588,8736,79303.9783,8736,117.103785,678.3512463,8630581.11,0.503774331,143.4243156,803,36,94,693,17,549,1345,6913,1,TRUE
737,1270,12106.93695,438.3781682,61727,644227.0126,61727,363.1306982,1775.345105,249743131.6,0.624129272,3607.505901,4212,466,740,2804,17,1431,3526,57580,37,TRUE
72,124,771.2406252,55.08015562,1595,13055.20383,1595,43.33403388,299.8135322,552323.35,0.332063446,8.817409651,200,15,51,212,17,246,165,1396,1,TRUE
80,97,619.5489533,63.44762925,1795,14060.17645,1795,65.90434018,213.26974,1007197.88,0.215526272,14.2104985,226,4,33,205,17,195,152,1552,1,TRUE
19,39,169.9171005,29.88564275,2345,18733.18607,2345,78.08629732,239.9565945,1344955.84,0.968906154,22.45593229,186,11,46,136,17,235,160,2420,0,TRUE
367,785,6696.434095,77.4732322,16185,146161.1834,16185,261.8413762,558.4549183,38690063.85,0.733875151,590.4375437,1182,24,156,1029,17,570,518,16444,37,TRUE
78,136,861.100104,52.15376382,4543,37585.2492,4543,125.1054403,300.0330109,4669381.57,0.930522976,72.75131926,305,7,57,319,17,256,255,4267,28,FALSE
19455,55378,789031.8712,1658.668378,3886695,53611147.78,3886695,2248.681727,23839.81421,1.39717E+11,0.979968548,1860514.091,73048,491,7830,59036,17,13858,134465,3308685,7961,TRUE
35723,105406,1594235.089,17471.45871,5647808,78414079.46,5647808,3072.625342,25519.13425,2.67775E+11,0.503724656,3718324.264,131489,6300,16119,101622,17,13224,192921,5910680,11497,TRUE
459,1012,8957.300898,284.7186393,20253,174173.8947,20253,446.508197,390.023517,71357306.77,0.935609182,1200.385373,1108,22,128,1106,17,330,772,18217,53,TRUE
672,1150,10810.55735,368.6955378,21320,203631.6794,21320,228.8361704,888.9567559,45439461.56,0.588480224,719.611406,1661,73,268,1453,17,740,1732,19925,28,TRUE
853,5972,58155.52874,3650.152141,274871,3148466.082,274871,804.7456201,3912.932389,2604297325,0.518511451,39096.3784,3187,126,417,2661,17,2978,10946,237237,839,TRUE
116,245,1687.063325,104.6310022,3993,35244.42356,3993,63.8027921,553.5821747,2659198.92,0.55215379,34.48157084,427,46,68,340,17,394,700,3344,1,FALSE
139,225,1608.880682,100.9873341,9079,82672.60264,9079,127.7562095,646.6197129,10365040.29,0.379126256,163.3343219,1081,140,109,844,17,460,949,7959,8,TRUE
1959,3552,38855.25868,1126.418796,139339,1513912.656,139339,612.5733013,2471.323648,875120500.8,0.426826067,14311.16342,6763,300,960,6116,17,2112,5792,143827,106,TRUE
25,54,255.4120904,32.77875475,2621,18903.10768,2621,147.6522628,127.8916361,2984119.09,0.572453818,43.35320998,136,5,11,109,17,128,335,2515,5,FALSE
221,413,3224.19166,190.1570035,9173,83401.86723,9173,134.4678513,620.104674,9878593.45,0.420061871,173.2910529,736,41,149,601,17,446,793,7885,15,FALSE
131,18910,133009.0624,16170.29147,933745,11595858.82,933745,1396.620645,8301.751986,16577536109,0.168605369,249945.3901,403,36,68,268,17,6463,31546,908765,3006,TRUE
214,385,2988.206257,175.3603513,6524,60410.60138,6524,79.36014272,762.5259251,4134837.75,0.866860687,74.13502011,612,92,121,538,17,561,852,5629,3,FALSE
157,328,2399.930226,121.5873673,6903,61605.28709,6903,118.2797759,521.1918588,7886599.96,0.838837265,112.5152946,526,34,90,424,17,471,358,6711,6,FALSE
31,86,431.015079,20.23801739,1707,13179.92581,1707,57.86162029,227.7933034,799168.52,0.30807163,11.98737053,193,23,39,144,17,169,366,1168,0,TRUE
11,20,72.64806399,18.11203764,336,2193.395807,336,23.67398576,92.76437483,54455.43,0.906860793,0.863435795,62,16,12,56,17,81,84,272,0,TRUE
1778,2586,27929.35447,804.4859054,143818,1456587.906,143818,1068.686393,1363.234338,1724887512,0.743328854,24021.91208,4921,40,848,4417,17,1083,4402,135073,67,TRUE
100,211,1408.497512,105.3684937,3643,31471.73433,3643,65.40221112,482.27177,2029811.44,0.307693653,31.58028725,353,40,70,324,17,359,691,3112,1,TRUE
129,247,1738.784359,128.6296444,3703,32428.02469,3703,63.15410636,512.8167926,1790016.05,0.285566369,31.62635282,365,20,67,351,17,400,605,3067,1,FALSE
266,69953,563499.2275,33705.88093,4612207,65448914.58,4612207,2022.590397,32357.92126,1.29119E+11,0.340694392,2042895.592,1093,164,164,905,17,19284,153960,4895179,11112,TRUE
1664,6647,71136.52325,1610.187359,389879,4476142.12,389879,1107.934962,4039.826581,5058529181,0.508011758,76533.9214,6816,46,1423,6833,17,2687,19554,348644,1450,TRUE
45356,122259,1891240.648,17074.11105,9836816,143051196.6,9836816,3404.670314,42016.90626,4.99332E+11,0.644497076,7515966.568,211312,3126,18776,228093,17,26918,268528,10746102,15237,TRUE
300,557,4591.680829,326.4112612,11604,106212.3098,11604,159.9267898,664.6310602,16651251.67,0.335548129,261.750167,1143,50,241,1107,17,538,1157,10537,1,TRUE
135,198,1408.286304,28.6248141,6194,51665.43954,6194,161.8797628,319.4013511,9223502.84,0.325370443,129.0137674,511,20,71,419,17,307,378,6113,26,FALSE
262,441,3550.772967,249.5488859,11918,108502.2889,11918,167.8614241,645.65238,18457023.52,0.797317511,281.3342758,775,89,112,684,17,459,1667,9932,2,TRUE
104,187,1259.682667,84.25368396,3061,26324.42529,3061,54.7540378,481.8225476,1378902.99,0.83186303,22.10452659,321,49,47,231,17,389,702,2431,1,TRUE
1014,9563,95504.59229,3008.637283,394099,4552137.751,394099,1048.479631,4341.33066,4825172019,0.392004152,73655.49189,3391,26,514,3159,17,3191,27980,366420,2007,TRUE
70,106,655.8332828,42.51730061,3484,29064.43269,3484,78.31493143,370.6629956,2163413.03,0.878374027,35.12672705,581,80,62,475,17,323,614,2810,1,TRUE
29,50,247.7570308,28.17318575,1497,11362.22084,1497,63.36109497,178.3450422,707921.55,0.885206603,11.11864684,320,15,61,314,17,174,220,1271,0,TRUE
98,177,1177.418352,113.3857463,8315,71822.20994,8315,176.1201797,407.7081448,13172672.09,0.397268661,195.2305463,639,14,155,511,17,357,402,7376,15,FALSE
3132,4712,54731.44923,742.0765833,318206,3635249.457,318206,938.4936049,3874.443566,3308859115,0.392537988,52636.05465,11112,547,1193,10081,17,2911,19687,279552,390,TRUE
95,164,1084.026175,14.81093682,4095,34615.95382,4095,94.01355397,367.4889291,3548943.17,0.866669536,50.11722562,336,27,30,310,17,324,379,3299,8,FALSE
126,214,1500.115184,109.0848609,3606,32103.47324,3606,55.17071209,583.448197,2057160.15,0.654805508,27.39423714,303,29,48,333,17,528,566,2858,3,FALSE
99,20766,137671.8489,18190.62554,1013171,12796415.02,1013171,1277.774926,10014.27636,15956351584,0.496681307,252331.3819,392,30,57,375,17,6202,58450,965513,5091,TRUE
93,142,935.09971,46.2061477,4300,36592.06765,4300,93.43201533,392.7336267,3662901.96,0.575763756,52.55356483,549,25,81,390,17,382,574,3771,15,TRUE
153,279,2032.068596,131.5911106,10795,95905.90371,10795,194.2357051,493.9679388,17432926.68,0.961109149,287.3405244,624,44,101,602,17,429,356,9570,11,TRUE
2062,3990,43940.22601,1094.450875,220900,2506322.654,220900,660.3453682,3793.763888,1598835301,0.783782094,25551.90767,10404,1008,1832,9593,17,2356,19979,215530,509,TRUE
120,231,1602.398618,76.44621337,8366,75040.81259,8366,136.370803,549.9116927,10411832.25,0.100289457,158.1397585,980,63,228,749,17,483,638,7134,20,TRUE
28,53,259.5971658,28.76428939,1361,9884.557926,1361,74.24867295,133.4770667,612779.15,0.625108704,11.3801417,184,3,31,127,17,136,181,1112,2,FALSE
104,223,1500.898497,55.85834114,3426,29753.37532,3426,58.54599011,508.2453264,1608983.44,0.6095968,26.66228873,350,14,59,288,17,407,751,2414,12,TRUE
557,1187,10836.38182,369.6988278,46388,447452.368,46388,467.3030748,957.1404406,194278872.1,0.561748673,3228.371106,3206,277,395,2990,17,831,3076,46392,38,TRUE
333,592,4968.971372,323.0951998,10092,90694.00634,10092,158.3947178,572.7464724,15812777.54,0.083954514,221.6135195,1210,43,280,1121,17,413,915,10158,25,TRUE
140,304,2174.43132,108.5709321,4170,37724.10125,4170,57.61845204,656.3290216,2330393.16,0.653513731,33.72775033,428,31,60,364,17,476,718,3826,4,FALSE
10,12,43.18506523,11.27973078,138,821.9265677,138,18.77501609,44.49637245,14037.04,0.104494084,0.116282698,46,0,3,38,17,46,33,98,0,TRUE
143,26039,186443.0496,22834.9695,1318785,16681957.93,1318785,1696.276619,9834.232577,27949597014,0.293096586,436695.1011,518,38,73,432,17,6316,43664,1436613,3195,TRUE
127,213,1495.578523,93.76133239,3520,30828.87856,3520,57.17594468,537.0669603,1763500.13,0.996331947,27.44804765,375,56,58,314,17,424,604,2932,1,TRUE
577,20572,188704.3511,21419.37287,1431336,18537665.84,1431336,1482.525592,12506.50872,28227465469,0.808577083,424028.0566,2333,70,307,2223,17,9017,58197,1559757,3423,TRUE
119,192,1330.699828,52.91125381,4561,36854.50667,4561,141.675403,260.1500288,4975554.5,0.642356315,80.47530591,550,2,97,497,17,256,359,4029,11,FALSE
1699,2989,32084.10571,936.7043723,127638,1408722.942,127638,498.431148,2825.564065,625718254.5,0.863500772,10838.18513,6275,149,920,6115,17,2386,4858,119571,38,TRUE
76,94,593.5531138,66.02272613,3726,30189.59373,3726,108.9068286,277.8981727,3068464.45,0.926843973,50.34745015,319,22,48,261,17,285,423,3146,4,FALSE
106,197,1332.12825,107.6953793,3333,29073.51618,3333,57.22233811,508.8889534,1554652.9,0.816099025,25.43530769,316,25,68,292,17,400,575,2651,1,TRUE
1112,1462,14804.01079,507.7909994,56252,560615.2641,56252,458.559975,1222.046604,235706759.9,0.952607063,3969.081589,4756,177,350,4057,17,1033,3630,57679,7,TRUE
168,276,2047.671926,156.7630405,5157,46170.91604,5157,76.79567497,602.7267449,3446465.42,0.920160665,54.54526574,640,32,127,485,17,473,832,4269,1,TRUE
264,620,4995.568748,169.9847096,6044,55606.34911,6044,77.23843518,720.3696443,4181493.65,0.364461193,66.0863736,882,31,152,626,17,529,915,4640,6,TRUE
67,103,630.8732758,27.4370358,4340,37686.09997,4340,77.75321323,484.6437067,2907002.44,0.401783065,45.37533466,564,126,72,548,17,419,657,3807,1,TRUE
328,537,4496.362978,193.3054621,7214,67640.79254,7214,80.47291823,839.6753342,5600943.56,0.569374658,84.10789017,994,73,246,865,17,673,983,5959,6,TRUE
791,1082,10426.6192,620.5752083,42409,432097.9326,42409,296.9235005,1456.767959,106857584.8,0.706878011,1978.339944,2665,125,437,2123,17,1200,1910,40443,37,TRUE
83,167,1071.006624,39.86712682,1772,13962.12503,1772,59.72380264,234.3618341,760181.69,0.900778005,12.88584129,358,19,54,267,17,207,219,1760,5,FALSE
84,140,901.3167566,93.16010985,2206,18484.97751,2206,52.2522875,353.6862381,952538.38,0.397082464,15.04400313,253,25,39,263,17,301,248,1916,1,TRUE
36754,99328,1506385.238,1048.609727,3698436,51212845.04,3698436,2073.715927,24698.98845,1.13687E+11,0.499903924,1638723.123,76384,11800,716,103102,17,13841,115153,3608355,9505,TRUE
145,282,2031.914272,106.6122129,4727,40833.73573,4727,94.38407562,432.7352689,4107135.93,0.803822297,59.25017023,325,31,48,359,17,393,439,4009,9,TRUE
195,373,2845.141537,127.5534229,9559,88018.90361,9559,125.4965826,702.4178193,11140031.37,0.074322943,170.1408325,637,68,151,573,17,549,1204,8795,25,FALSE
150,295,2139.730332,45.38268822,13383,125446.393,13383,160.8020307,779.8934237,20087167.65,0.239247203,311.5850325,1191,160,131,960,17,643,1236,11832,9,TRUE
883,2166,21206.84628,518.5204984,82178,892053.0337,82178,356.090701,2503.751633,340874528.2,0.904154601,4904.172859,3670,465,484,3266,17,2071,5255,83744,22,TRUE
1890,4613,50219.56278,1.522611067,142439,1556858.035,142439,597.6861239,2605.027392,786049959.8,0.71567434,14358.2772,6391,410,877,5207,17,1943,6269,128497,589,TRUE
862,1451,14159.24197,404.7109588,60476,596369.1623,60476,524.8861548,1136.437842,267943225.4,0.625927211,4828.968541,3128,162,297,2580,17,910,4054,55619,145,TRUE
251,499,3985.771777,267.8980972,10018,93853.78523,10018,110.9304378,847.2261576,10137960.12,0.726367368,160.6294377,1157,94,202,823,17,738,1590,8599,15,TRUE
2031,3656,40183.02284,722.4341172,114377,1187914.305,114377,698.8391452,1699.646635,877696661.7,0.18194581,12813.19056,7566,283,962,6313,17,1115,5697,100432,308,TRUE
100,152,1016.509997,102.0090564,5490,46481.47313,5490,114.2508895,406.7210763,6064647.09,0.832204236,81.85898156,489,49,58,562,17,333,1093,4343,13,TRUE
129,256,1801.885405,151.8846088,6812,61239.6639,6812,97.20409487,630.0604541,5756663.4,0.97113407,91.90910401,502,99,83,511,17,455,1067,6285,1,TRUE
7724,14675,189542.4838,15.6627931,840988,10574908.58,840988,1128.609339,9371.737907,12211270635,0.920100048,184144.5179,27488,87,4127,27604,17,5665,30970,806207,2206,TRUE
67,125,764.327238,54.64981002,3730,31382.99467,3730,84.60275349,371.4597501,2800817.69,0.691882236,41.11145177,466,52,59,430,17,369,546,3490,2,FALSE
22,47,214.0527177,45.45422337,923,6637.075756,923,49.72213069,133.2123854,335700.62,0.815911691,5.194359083,235,9,73,151,17,154,87,804,0,FALSE
1769,3777,40759.77786,1032.903773,141921,1533583.535,141921,660.2328682,2323.21522,1126543176,0.826362489,15621.6006,6346,78,981,5120,17,1722,3943,120917,22,TRUE
549,867,7899.37491,342.4707881,15796,144717.0638,15796,223.2674051,647.7068723,30686718.72,0.555342181,498.9386746,1782,30,276,1773,17,554,1205,16266,17,TRUE
21965,54920,792121.1278,7970.442415,3250711,43618886.33,3250711,2440.600533,17872.34968,1.01632E+11,0.361150279,1642825.983,72711,2253,10214,68474,17,10355,105291,2587525,7978,TRUE
715,1029,9766.253415,504.9120301,34743,344048.3038,34743,295.9252347,1162.97857,85955502.17,0.266229954,1570.576961,2193,170,391,2120,17,1071,2089,32581,14,FALSE
288,707,5784.306901,203.1614212,9904,92555.32227,9904,118.6544934,780.1031856,11998077.85,0.074157403,169.3956508,705,124,137,646,17,622,1305,7878,22,TRUE
4092,76483,917700.1904,7918.984085,6423565,90345276.3,6423565,3073.702505,29392.7505,2.75679E+11,0.758491741,4285428.799,21092,1099,549,18255,17,16914,213649,5433869,16963,TRUE
1602,2829,30127.21336,817.0505362,128252,1399610.768,128252,538.5818839,2599.13175,723962061.2,0.986257034,11632.03009,4941,322,808,4591,17,2265,6860,145957,288,FALSE
2220,4360,48478.37601,309.1440312,262265,2834190.65,262265,1217.130943,2328.528306,3043171470,0.137580959,53232.27716,6288,518,497,7759,17,1362,7817,251294,150,TRUE
192,444,3375.308313,147.3376106,8251,75258.40568,8251,115.9074684,650.0169595,9659988.09,0.019117074,134.6960518,709,21,109,611,17,496,934,6386,3,TRUE
2183,3604,39987.00758,316.0993158,179131,1987787.936,179131,650.4825035,3055.889827,1411463325,0.115652034,19953.9362,7990,475,1674,6277,17,1782,13094,147206,407,TRUE
162,320,2356.091851,108.7701234,10723,94926.05875,10723,176.6033373,537.0491589,16650317.81,0.819805681,259.1646561,660,50,69,524,17,415,1400,7868,5,FALSE
2286,5040,56250.55144,796.6818498,191234,2099671.924,191234,778.0456523,2698.883128,1415163428,0.060846341,25206.85152,7895,527,967,6128,17,1878,8335,145982,265,TRUE
94,155,1022.515861,91.77487188,2748,23560.62997,2748,51.59964599,457.5171294,1284282.79,0.001764436,18.82819321,338,21,48,224,17,333,524,2370,1,TRUE
417,842,7337.390712,433.1488067,18354,176444.3052,18354,187.5929441,938.3216361,31045113.44,0.449155962,511.8722964,1549,42,301,1470,17,780,1569,14213,12,TRUE
160,331,2430.880128,168.7167299,8074,73925.38351,8074,110.9928986,666.4868724,7393047.45,0.48692758,126.3985809,722,60,138,639,17,554,751,7134,0,TRUE
32220,86393,1293807.937,2303.082214,5541942,74614792.33,5541942,4026.769869,18529.85883,3.58353E+11,0.088465339,4636581.685,130503,3056,12536,105772,17,10862,199930,5871279,10012,TRUE
1974,2956,32370.00185,1447.516667,110559,1159414.094,110559,627.5883249,1847.126038,752273416.2,0.377803834,11229.37386,7156,146,1268,4504,17,1559,5539,109959,25,TRUE
1248,2235,22998.15936,725.6421588,38255,377953.4508,38255,324.1908007,1165.18219,117150317.8,0.785245675,1891.79479,3056,61,608,2834,17,733,2952,31013,57,TRUE
258,419,3364.715447,174.4067154,13232,124921.3048,13232,153.6103312,814.2517639,15788641.69,0.549015262,295.9995861,916,63,177,602,17,785,947,10040,3,TRUE
244,409,3251.602308,142.5799092,7921,73355.72296,7921,100.542465,726.3687538,8131504.33,0.295529179,114.1093575,716,60,71,713,17,555,946,7035,17,FALSE
283,497,4056.039805,190.9016407,8318,78787.38129,8318,90.4614961,872.9018281,8659213.29,0.244214858,109.6623458,899,90,105,677,17,714,965,6338,7,TRUE
220,518,4038.525691,134.8951815,19357,180331.8962,19357,248.3788308,726.241323,50298630.9,0.938621566,691.1306407,1069,50,284,1070,17,487,1212,16963,45,TRUE
154,357,2601.509582,181.4600468,6069,55476.89506,6069,79.20207499,700.99053,4644725.22,0.997079591,67.84224804,746,68,111,551,17,466,870,5491,1,TRUE
164,344,2538.355442,146.2619182,5259,47132.2945,5259,79.2680826,595.2801518,3962805.12,0.51511072,57.62062826,628,40,118,562,17,406,690,4447,2,TRUE
224,561,4387.733466,88.20534735,13451,128682.2132,13451,144.5980981,890.6185145,19466320,0.900894008,287.1533392,969,102,97,899,17,758,782,13906,35,TRUE
114,219,1503.235803,130.0409434,3833,34383.91568,3833,55.6617528,617.9734458,2223768.6,0.043872954,29.50500352,424,29,73,324,17,482,812,3207,2,FALSE
158,347,2541.7157,129.6631183,8368,74115.44152,8368,143.783102,514.9114359,12031488.1,0.679922467,164.9192975,848,9,113,742,17,413,725,7593,9,TRUE
143,355,2548.914196,95.49573199,14285,124687.1711,14285,278.7294461,447.0469772,39504984.31,0.641039652,536.6345079,783,47,93,709,17,386,716,13073,26,TRUE
6411,14108,178427.1221,412.9135507,853968,10776297.79,853968,1110.873948,9699.111334,10996207464,0.728910425,184768.8185,27046,346,1994,24306,17,5342,39941,886732,1658,TRUE
508,13569,121976.4512,12756.31783,753016,9174496.913,753016,1337.02526,6861.286376,14106569874,0.703546862,189316.6235,1212,91,278,1056,17,4859,24777,689401,2131,TRUE
184,297,2242.021463,145.5581201,9067,84232.94539,9067,114.1589518,739.7190901,9670430.01,0.776871725,148.1993333,727,58,122,705,17,660,889,7429,2,TRUE
129,231,1626.604723,127.271074,3520,31010.90661,3520,57.29058639,541.3878065,1551632.53,0.105896477,27.7672959,303,31,49,288,17,426,606,2720,1,TRUE
402,960,8313.660675,326.7337106,20736,204166.1109,20736,180.6766714,1129.650324,38859164.74,0.219534752,569.2920647,1575,88,332,1371,17,967,1822,17620,4,FALSE
379,2121,18177.16667,1573.091818,85715,864676.8935,85715,645.7068084,1339.623813,497817513.7,0.866136653,8613.621864,1623,37,168,1072,17,1036,4162,74124,305,TRUE
423,7342,64064.10522,1945.051084,285485,3242421.831,285485,864.8531236,3749.462972,3347447250,0.498386392,43272.4523,1250,120,164,1016,17,2720,17654,261895,1939,TRUE
